Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
,,ZO1.SW,Zooplus AG,EUR,SIX,Retailing,"zooplus AG operates as an online retailer of pet products. The company offers pet food, including wet and dry food, and food supplements under the Concept for Life, Wolf of Wilderness, Wild Freedom, Purizon, Rocco, Cosma, Lukullus, and Feringa brands, as well as Briantos, My Star, Smilla, Tigerino, and other private brands; and accessories, such as scratching posts, dog beds and baskets, and toys. It provides approximately 8,000 food and accessory products for dogs, cats, small animals, birds, fish, and horses. The company sells its products in Germany and internationally. zooplus AG was founded in 1999 and is headquartered in Munich, Germany.",Retail,DE,5/9/2008,Zooplus AG,,,,105.6,1639904640.0,Zooplus AG,EUR,Zooplus AG,Zooplus AG,,Zooplus AG,zo1.sw,,,Zooplus AG,,Z
,,ZODIACLOTH.NS,Zodiac Clothing Company Ltd,INR,NSE,Consumer Durables & Apparel,"Zodiac Clothing Company Limited designs, manufactures, markets, and sells men's clothing and accessories in India and internationally. It provides suits, ties, shirts, trousers, and club and casual wear, as well as accessories comprising belts, cufflinks, handkerchiefs, pochettes, and socks. The company offers its products under the Zodiac, Z3, and ZOD! brands. As of March 31, 2019, the company operated 120 stores. It also operates a Web store. The company was incorporated in 1984 and is based in Mumbai, India.","Textiles, Apparel & Luxury Goods",IN,6/8/1994,Zodiac Clothing Company Ltd,,,,107.95,2433182210.0,Zodiac Clothing Company Ltd,INR,Zodiac Clothing Company Ltd,Zodiac Clothing Company Ltd,,Zodiac Clothing Company Ltd,zodiacloth.ns,,,Zodiac Clothing Company Ltd,,Z
,,ZODJRDMKJ.NS,Zodiac-JRD-MKJ Ltd,INR,NSE,Consumer Durables & Apparel,"Zodiac-JRD-MKJ Limited imports, exports, manufactures, trades in, and sells cut and polished diamonds, and studded gold and diamond jewelry in India. It also offers precious stones and semi-precious stones. The company was incorporated in 1987 and is based in Mumbai, India.","Textiles, Apparel & Luxury Goods",IN,6/27/1994,Zodiac-JRD-MKJ Ltd,,,,27.5,141601072.0,Zodiac-JRD-MKJ Ltd,INR,Zodiac-JRD-MKJ Ltd,Zodiac-JRD-MKJ Ltd,,Zodiac-JRD-MKJ Ltd,zodjrdmkj.ns,,,Zodiac-JRD-MKJ Ltd,,Z
,,ZOE.DE,Zoetis Inc,EUR,XETRA,"Pharmaceuticals, Biotechnology & Life Sciences","Zoetis Inc. discovers, develops, manufactures, and commercializes animal health medicines, vaccines, and diagnostic products in the United States and internationally. It commercializes products primarily across species, including livestock, such as cattle, swine, poultry, fish, and sheep; and companion animals comprising dogs, cats, and horses. The company offers vaccines, which are biological preparations to prevent diseases of the respiratory, gastrointestinal, and reproductive tracts or induce a specific immune response; anti-infectives that prevent, kill, or slow the growth of bacteria, fungi, or protozoa; and parasiticides that prevent or eliminate external and internal parasites that include fleas, ticks, and worms. It also provides other pharmaceutical products, which comprise pain and sedation, antiemetic, reproductive, and oncology products; Dermatology products for itch associated with allergic conditions and atopic dermatitis; and medicated feed additives that offer medicines to livestock. In addition, the company offers portable blood and urine analysis systems, and point-of-care diagnostic products, including instruments and reagents, rapid immunoassay tests, reference laboratory kits, and blood glucose monitors; and other non-pharmaceutical products, including nutritionals and agribusiness services, as well as products and services in areas, such as biodevices, genetics tests, and precision livestock farming. It markets its products to veterinarians, livestock producers, and retail outlets, as well as third-party veterinary distributors through its sales representatives, and technical and veterinary operations specialists. The company was founded in 1952 and is headquartered in Parsippany, New Jersey.",Pharmaceuticals,US,2/1/2013,Zoetis Inc,,,,134.22,64501838000.0,Zoetis Inc,EUR,Zoetis Inc,Zoetis Inc,,Zoetis Inc,zoe.de,,,Zoetis Inc,,Z
,,ZOL.L,Zoltav Resources Inc,GBp,LSE,Energy,"Zoltav Resources Inc. acquires, explores for, develops, and produces hydrocarbons in Russia. The company holds interests in the Bortovoy license covering an area of 3,215 square kilometers with proved plus probable reserves of 750 billion cubic feet of gas, and 3.9 million barrels of oil and condensate located in the Saratov region of south western Russia. It also owns interests in the Koltogor exploration and production license containing the Koltogor oil field covering an area of 528 square kilometers with proved plus probable reserves of 79.2 million barrels of oil equivalent located in the Khantiy-Mansisk Autonomous Okrug of Western Siberia; and the Koltogor exploration and production license 10 containing the West Koltogor oil field covering an area of 167 square kilometers. Zoltav Resources Inc. was incorporated in 2003 and is based in Grand Cayman, the Cayman Islands.",Energy ,KY,3/9/2004,Zoltav Resources Inc,,,,34.5,48974480.0,Zoltav Resources Inc,GBp,Zoltav Resources Inc,Zoltav Resources Inc,,Zoltav Resources Inc,zol.l,,,Zoltav Resources Inc,,Z
,,ZOO.L,Zoo Digital Group PLC,GBp,LSE,Software & Services,"ZOO Digital Group plc, through its subsidiaries, provides cloud-based localization and digital distribution services in the United Kingdom and the United States. It operates through three segments: Localisation, Digital Packaging, and Software Solutions. The company offers subtitling, dubbing, scripting, subtitling for commercials, and closed captioning services, as well as localization of artwork and metadata, and editing of compliance; digital packaging and asset management services; and distributes TV and movie contents. Its cloud platforms include ZOOsubs, a cloud-based platform for producing, managing, and converting subtitles and captions; ZOOdubs, a cloud-based platform for offering dubbing services; ZOOscreen, a platform for screening, sharing, and showcasing TV and movie content; ZOOcore, a workflow management platform for managing projects and people; ZOOhive, a platform for preparing and repackaging assets for various digital distribution channels; ZOOvault, a central place to store, search, and download assets; and ZOOstudio platform, which manages the requirement for delivery of assets for over the top distribution. The company also engages in the media production and technology development activities; and sells and distributes technology products. It serves studios, broadcasters, online retailers, and over-the-top distributors. ZOO Digital Group plc was incorporated in 1999 and is headquartered in Sheffield, the United Kingdom.",Technology,GB,3/30/2000,Zoo Digital Group PLC,,,,121.5,90746888.0,Zoo Digital Group PLC,GBp,Zoo Digital Group PLC,Zoo Digital Group PLC,,Zoo Digital Group PLC,zoo.l,,,Zoo Digital Group PLC,,Z
,,ZOTA.NS,Zota Health Care Ltd,INR,NSE,"Pharmaceuticals, Biotechnology & Life Sciences","Zota Health Care Limited manufactures and markets pharmaceutical products in India and internationally. The company offers generic drugs, OTC pharmaceutical products, ayurvedic products, and nutraceutical products. As of July 31, 2020, it operated 313 retail stores under the DAVAINDIA name. The company was founded in 1995 and is headquartered in Surat, India.",Pharmaceuticals,IN,5/10/2017,Zota Health Care Ltd,,,,150.9,3706149120.0,Zota Health Care Ltd,INR,Zota Health Care Ltd,Zota Health Care Ltd,,Zota Health Care Ltd,zota.ns,,,Zota Health Care Ltd,,Z
,,ZPAS,"Zoompass Holdings, Inc.",USD,PNK,Software,"Zoompass Holdings, Inc. provides cryptocurrencies exchange and wallet platforms as a service for organizations in order to facilitate the exchange of various cryptocurrencies to its end users. The company was formerly known as UVIC. Inc. Zoompass Holdings, Inc. was incorporated in 2013 and is headquartered in Toronto, Canada.",Technology,CA,,"Zoompass Holdings, Inc.",,,,0.18285,19018046.0,"Zoompass Holdings, Inc.",$,"Zoompass Holdings, Inc.","Zoompass Holdings, Inc.",,"Zoompass Holdings, Inc.",zpas,,,"Zoompass Holdings, Inc.",,Z
,,ZSL,ProShares UltraShort Silver,USD,NYSE,,"The investment seeks daily investment results, before fees and expenses, that correspond to two times the inverse (-2x) of the daily performance of the Bloomberg Silver SubindexSM.
 The fund seeks to meet its investment objective by investing under normal market conditions in any one of, or combinations of, Financial Instruments (including swap agreements, futures contracts and forward contracts) based on the fund’s benchmark.",,US,12/3/2008,ProShares UltraShort Silver,,,,5.75,238328352.0,ProShares UltraShort Silver,$,ProShares UltraShort Silver,ProShares UltraShort Silver,,ProShares UltraShort Silver,zsl,,,ProShares UltraShort Silver,,Z
,,ZTF.L,Zotefoams PLC,GBp,LSE,Materials,"Zotefoams plc, together with its subsidiaries, manufactures, distributes, and sells polyolefin block foams in the United Kingdom, Continental Europe, North America, and internationally. The company operates through Polyolefin Foams, High-Performance Products, and MuCell Extrusion LLC segments. It offers AZOTE, a polyolefin foam under the Plastazote, Evazote, and Supazote brands; and various high-performance foams manufactured from fluoropolymers, engineering polymers, and specialty elastomers under the ZOTEK brand. The company also provides T-FIT, a clean insulation system that is used in the pharmaceutical, biotech, and semiconductor cleanroom industries. In addition, it owns and licenses patented MuCell microcellular foam technology, as well as sells related machinery. The company primarily serves the automotive, aerospace, product protection, industrial parts, marine, building and construction, military, and sports and leisure industries. Zotefoams plc was founded in 1921 and is headquartered in Croydon, the United Kingdom.",Chemicals,GB,2/21/1995,Zotefoams PLC,,,,430.0,209071168.0,Zotefoams PLC,GBp,Zotefoams PLC,Zotefoams PLC,,Zotefoams PLC,ztf.l,,,Zotefoams PLC,,Z
,,ZTR,Virtus Total Return Fund Inc,USD,NYSE,Asset Management,"Virtus Total Return Fund Inc. (the Fund), formerly Virtus Global Dividend & Income Fund Inc., is a closed-end, diversified management investment company. The Fund's investment objective is to seek total return, consisting of capital appreciation and income. The Fund invests approximately 60% of its total assets in equity securities, managed by Duff & Phelps Investment Management Co. The Fund invests 40% in fixed income, managed by Newfleet Asset Management, LLC. The Fund also pursues an options overlay strategy, managed by Rampart Investment Management Company, LLC. The Fund invests in consumer discretionary, financials, healthcare, industrials, consumer staples, telecommunication services and utilities sectors.",Financial Services,US,9/23/1988,Virtus Total Return Fund Inc,,,,8.79,415278272.0,Virtus Total Return Fund Inc,$,Virtus Total Return Fund Inc,Virtus Total Return Fund Inc,,Virtus Total Return Fund Inc,ztr,,,Virtus Total Return Fund Inc,,Z
,,ZUARIGLOB.NS,Zuari Global Ltd,INR,NSE,Capital Goods,"Zuari Global Limited engages in agriculture, heavy engineering, infrastructure, lifestyle, and services businesses in India. The company operates through seven segments: Engineering, Furniture, Real estate, Sugar, Power, Investment Service and Management Services segments. It offers technology, basic engineering, detailed engineering, project management, technical consultancy, contract management, procurement, and construction services to chemical, fertilizer, oil and gas, petrochemical, power, engineering, contracting, and other infrastructure projects; manufactures, sells, and trades in furniture products; develops real estate projects; and offers capital market related services. The company also manufactures and sells sugar and its by products; and generates power. In addition, it offers management services; commodity trading services; distributes financial products; and acts as an insurance broker to individuals and corporates. The company was formerly known as Zuari Industries Limited and changed its name to Zuari Global Limited in June 2012. Zuari Global Limited was incorporated in 1967 and is based in Sancoale, India.",Industrial Conglomerates,IN,11/29/1994,Zuari Global Ltd,,,,94.7,2798110210.0,Zuari Global Ltd,INR,Zuari Global Ltd,Zuari Global Ltd,,Zuari Global Ltd,zuariglob.ns,,,Zuari Global Ltd,,Z
,,ZUARI.NS,Zuari Agro Chemicals Ltd,INR,NSE,Materials,"Zuari Agro Chemicals Limited manufactures, trades in, and markets chemical fertilizers in India. It produces organic manure, micronutrients, seeds, pesticides, and specialty fertilizers; and DAP, ammonia, urea, and NPK A and NPK B fertilizers. The company is also involved in trading complex fertilizers, water soluble fertilizers, pesticides, and seeds. It markets its products under the Jai Kisaan brand to farmers through dealers. The company was formerly known as Zuari Holdings Limited and changed its name to Zuari Agro Chemicals Limited in September 2012. Zuari Agro Chemicals Limited was founded in 1967 and is based in Gurugram, India.",Chemicals,IN,11/26/2012,Zuari Agro Chemicals Ltd,,,,98.45,4140610050.0,Zuari Agro Chemicals Ltd,INR,Zuari Agro Chemicals Ltd,Zuari Agro Chemicals Ltd,,Zuari Agro Chemicals Ltd,zuari.ns,,,Zuari Agro Chemicals Ltd,,Z
,,ZUBN.SW,Zueblin Immobilien Holding AG,CHF,SIX,Real Estate,"Züblin Immobilien was founded in 1912 as a construction and development company, and over the years evolved into an internationally oriented real estate company with broad competence. Successfully restructured since 2014, the company is financially stable and owns a well performing Swiss portfolio.",Real Estate,CH,7/11/2005,Zueblin Immobilien Holding AG,,,,26.4,87533160.0,Zueblin Immobilien Holding AG,CHF,Zueblin Immobilien Holding AG,Zueblin Immobilien Holding AG,,Zueblin Immobilien Holding AG,zubn.sw,,,Zueblin Immobilien Holding AG,,Z
,,ZUGER.SW,Zuger Kantonalbank,CHF,SIX,Banks,"Zuger Kantonalbank is a Switzerland-based bank which operates within the province of Zug, providing customers with a range of financial services. Private customers are offered savings, investments and financing, in addition to personal advice, travel money and payments, among others. The Company’s private banking solutions include investment advice, asset management, financing, margin loan, financing planning and investments. Additionally, through its Internet and electronic banking presence, the Bank is able to offer customers account management, investment services and real-time stock brokerage services. The Bank also provides mortgage services. The Bank operates through a network of a number of branches in Switzerland.",Banking,CH,8/2/1996,Zuger Kantonalbank,,,,6600.0,1897902590.0,Zuger Kantonalbank,CHF,Zuger Kantonalbank,Zuger Kantonalbank,,Zuger Kantonalbank,zuger.sw,,,Zuger Kantonalbank,,Z
,,ZUGN.SW,Zug Estates Holding AG,CHF,SIX,Real Estate,"Zug Estates Holding AG, together with its subsidiaries, conceives, develops, markets, and manages real estate properties in the Zug region, Switzerland. The company operates in two segments, Real Estate and Hotel & Catering. Its real estate portfolio includes shops, offices, and residential units, as well as other residential and commercial properties. The company also provides property management services for third parties. In addition, it operates a city resort consisting of two business hotels, three restaurants, and serviced city apartments for business clients. Zug Estates Holding AG is based in Zug, Switzerland.",Real Estate,CH,7/2/2012,Zug Estates Holding AG,,,,1970.0,1885171840.0,Zug Estates Holding AG,CHF,Zug Estates Holding AG,Zug Estates Holding AG,,Zug Estates Holding AG,zugn.sw,,,Zug Estates Holding AG,,Z
,,ZURN.SW,Zurich Insurance Group AG,CHF,SIX,Insurance,"Zurich Insurance Group AG, together with its subsidiaries, provides insurance products and related services in Europe, the Middle East, Africa, North America, Latin America, and the Asia Pacific. The company operates through Property & Casualty Regions, Life Regions, Farmers, and Non-Core Businesses segments. It offers car, home, travel, general liability, life and critical illness, and other insurance products; and saving and investment, and pension and retirement planning products. The company also provides property, casualty, management or professional liability, credit risk, political risk, marine, automotive, and cyber risk insurance products. In addition, it offers employee benefit insurance products; and reinsurance services, as well as provides non-claims and ancillary services to the farmers' exchanges. It serves individuals, small businesses, and mid-sized and large companies, as well as multinational corporations. The company sells its products through agents, brokers, and bank distribution channels. Zurich Insurance Group AG was founded in 1872 and is based in Zurich, Switzerland.",Insurance,CH,10/17/2000,Zurich Insurance Group AG,,,,372.7,55181218000.0,Zurich Insurance Group AG,CHF,Zurich Insurance Group AG,Zurich Insurance Group AG,,Zurich Insurance Group AG,zurn.sw,,,Zurich Insurance Group AG,,Z
,,ZVEZ.ME,Zvezda PAO,RUB,MCX,Capital Goods,"Public Joint Stock Company Zvezda develops, manufactures, and sells diesel engines for shipbuilding, rail transport, diesel generators, and industrial units in Russia. It offers high-speed diesel engines and units, ship gear and reverse gear drives, ship diesel generators, diesel generators, and automated power plants. The company also provides installation, supervision, commissioning, after-sales service, spare parts supply, repair, training, and consultation services related to its diesel engines. Public Joint Stock Company Zvezda was founded in 1932 and is based in Saint Petersburg, Russia.",Machinery,RU,12/20/2000,Zvezda PAO,,,,4.385,2464457730.0,Zvezda PAO,RUB,Zvezda PAO,Zvezda PAO,,Zvezda PAO,zvez.me,,,Zvezda PAO,,Z
,,ZWM.SW,Zwahlen et Mayr SA,CHF,SIX,Capital Goods,"Zwahlen & Mayr SA engages in welded stainless-steel tubes production and steel construction businesses in Switzerland and internationally. The company produces stainless steel and nickel alloy tubes, such as welded tubes and redrawn tubes under the ZM Tubes name for the conventional and nuclear power stations, chemical and petrochemical plants, petroleum refineries, pulp and paper, air treatment, dairy, automotive and aerospace, mechatronics, pneumatic, oil and gas, various industrial, and instrumentation applications, as well as pharma, food, and chemical industries. It is also involved in the steel construction of bridges, buildings, and special projects. The company was founded in 1881 and is based in Aigle, Switzerland. Zwahlen & Mayr SA is a subsidiary of subsidiary of Cimolai S.p.A.",Construction,CH,8/2/1996,Zwahlen et Mayr SA,,,,198.0,14680314.0,Zwahlen et Mayr SA,CHF,Zwahlen et Mayr SA,Zwahlen et Mayr SA,,Zwahlen et Mayr SA,zwm.sw,,,Zwahlen et Mayr SA,,Z
,,ZXAIY,China Zenix Auto International Limited,CNY,PNK,Auto Parts,"China Zenix Auto International Limited designs, manufactures, and sells commercial vehicle wheels to aftermarket and original equipment manufacturers in the People's Republic of China and internationally. The company offers tubed, tubeless, and off-road steel wheels; aluminum wheels; and wheel components, including wheel discs. It sells its products directly and through a network of distributors under the Zhengxing, Zhengxing Prince, Haixia, Zhengchang, Lianxing, and CZX brands. The company was formerly known as Richwheel Limited and changed its name to China Zenix Auto International Limited in November 2010. The company was founded in 2003 and is headquartered in Zhangzhou, the People's Republic of China. China Zenix Auto International Limited is a subsidiary of Newrace Limited.",Consumer Cyclical,CN,,China Zenix Auto International Limited,,,,0.33,17036250.0,China Zenix Auto International Limited,CNY,China Zenix Auto International Limited,China Zenix Auto International Limited,,China Zenix Auto International Limited,zxaiy,,,China Zenix Auto International Limited,,Z
,,ZYB.AX,Zyber Holdings Limited,AUD,ASX,Software & Services,,Technology,US,,Zyber Holdings Limited,,,,0.014,9110640.0,Zyber Holdings Limited,AUD,Zyber Holdings Limited,Zyber Holdings Limited,,Zyber Holdings Limited,zyb.ax,,,Zyber Holdings Limited,,Z
,,ZYDUSWELL.NS,Zydus Wellness Ltd,INR,NSE,"Food, Beverage & Tobacco","Zydus Wellness Limited develops, produces, markets, and distributes health and wellness products in India. The company provides sugar substitute products under the Sugar Free Gold, Sugar Free Natura, and Sugar Free Green brands. It also offers a range of specialty skincare products, such as face washes, facial masks, scrubs, sun blocks, winter care body lotions and creams, cleansers and toners, and soaps under the Everyuth Naturals brand name; and men skincare products under the brand name of EverYuth Menz. In addition, it provides table spread used as an alternative to butter under the Nutralite brand; and nutritional health drink for adults under the Actilife brand. Further, the company offers Complan, a milk-based health food drink; Glucon D, a glucose-based beverage; Nycil, a prickly heat powder brands; and ghee under the Sampriti brand. Zydus Wellness Limited also exports its products. The company was formerly known as Carnation Nutra Analogue Foods Limited and changed its name to Zydus Wellness Limited in January 2009. Zydus Wellness Limited was incorporated in 1994 and is based in Ahmedabad, India. Zydus Wellness Limited is a subsidiary of Cadila Healthcare Limited.",Food Products,IN,10/16/1995,Zydus Wellness Ltd,,,,1896.7,119000000000.0,Zydus Wellness Ltd,INR,Zydus Wellness Ltd,Zydus Wellness Ltd,,Zydus Wellness Ltd,zyduswell.ns,,,Zydus Wellness Ltd,,Z
,,ZYRX,"Zyrox Mining International, Inc.",USD,PNK,Auto Parts,"WSPVA Bio Products International, LLC engages in the development, manufacture, and sale of bio-degradable water soluble plastic products in North America. The company's products include plastic bags; clam shells to package fruits/vegetables; hospital gowns and smocks; disposable gloves; plastic bottles; and plastic and shrink wraps. It also licenses its plastic technology. The company is based in Monterey, California.",Consumer Cyclical,US,,"Zyrox Mining International, Inc.",,,,0.0375,19480726.0,"Zyrox Mining International, Inc.",$,"Zyrox Mining International, Inc.","Zyrox Mining International, Inc.",,"Zyrox Mining International, Inc.",zyrx,,,"Zyrox Mining International, Inc.",,Z
,,ZYT.L,Zytronic PLC,GBp,LSE,Technology Hardware & Equipment,"Zytronic plc, together with its subsidiaries, develops and manufactures interactive touch sensor products. The company offers touchscreens in gaming; retail, leisure, and commercial applications; digital signage; vending; banking; and industrial applications, as well as touch controllers. It provides single and multi-touch sensing technology. The company markets its products through a network of representatives and resellers. It primarily operates in the Americas, Europe, the Middle East, Africa, Hungary, the United Kingdom, the Asia Pacific, and South Korea. Zytronic plc was incorporated in 2000 and is based in Blaydon-on-Tyne, the United Kingdom.",Electrical Equipment,GB,7/6/2000,Zytronic PLC,,,,145.0,23263800.0,Zytronic PLC,GBp,Zytronic PLC,Zytronic PLC,,Zytronic PLC,zyt.l,,,Zytronic PLC,,Z
,,ZZLL,"ZZLL Information Technology, Inc.",USD,PNK,Internet Content & Information,"ZZLL Information Technology, Inc., through its subsidiaries, provides consumer-to-consumer, business-to-consumer, and business-to-business-sales services via web portals. Its online media syndicates video in a cloud-based, multimedia conduit serving a growing, global community of content creators, news outlets, and leading brands. ZZLL Information Technology, Inc. is based in North Point, Hong Kong.",Communication Services,HK,,"ZZLL Information Technology, Inc.",,,,0.2,4055480.0,"ZZLL Information Technology, Inc.",$,"ZZLL Information Technology, Inc.","ZZLL Information Technology, Inc.",,"ZZLL Information Technology, Inc.",zzll,,,"ZZLL Information Technology, Inc.",,Z
