,sectors_list,symbols_list
959,Consumer Cyclical,CCS
960,Consumer Cyclical,CCZ
961,Consumer Cyclical,CDA.PA
962,Consumer Cyclical,CDI.PA
963,Consumer Cyclical,CDTI
964,Consumer Cyclical,CETV
965,Consumer Cyclical,CHDN
966,Consumer Cyclical,CHH
967,Consumer Cyclical,CHSR.PA
968,Consumer Cyclical,CHS
969,Consumer Cyclical,CHUY
970,Consumer Cyclical,CHWY
971,Consumer Cyclical,CLAR
972,Consumer Cyclical,CLUB
973,Consumer Cyclical,CMG
974,Consumer Cyclical,CNNE
975,Consumer Cyclical,CNTY
976,Consumer Cyclical,CNV.PA
977,Consumer Cyclical,COLM
978,Consumer Cyclical,CONN
979,Consumer Cyclical,CPHC
980,Consumer Cyclical,CPRI
981,Consumer Cyclical,CPS
982,Consumer Cyclical,CRI.PA
983,Consumer Cyclical,CRI
984,Consumer Cyclical,CRMT
985,Consumer Cyclical,CROX
986,Consumer Cyclical,CRWS
987,Consumer Cyclical,CSS
988,Consumer Cyclical,CSV
989,Consumer Cyclical,CTB
990,Consumer Cyclical,CTHR
991,Consumer Cyclical,CTIB
992,Consumer Cyclical,CTRC
993,Consumer Cyclical,CTRN
994,Consumer Cyclical,CUK
995,Consumer Cyclical,CULP
996,Consumer Cyclical,CVCO
997,Consumer Cyclical,CVGI
998,Consumer Cyclical,CVNA
999,Consumer Cyclical,CWH
1000,Consumer Cyclical,CXDC
1001,Consumer Cyclical,CZR
1002,Consumer Cyclical,DADA
1003,Consumer Cyclical,DAN
1004,Consumer Cyclical,DBI
1005,Consumer Cyclical,DDE
1006,Consumer Cyclical,DDS
1007,Consumer Cyclical,DDT
1008,Consumer Cyclical,DECK
1009,Consumer Cyclical,DENN
1010,Consumer Cyclical,DESP
1011,Consumer Cyclical,DEST
1012,Consumer Cyclical,DFRG
1013,Consumer Cyclical,DGSE
1014,Consumer Cyclical,DHI
1015,Consumer Cyclical,DIE.BR
1016,Consumer Cyclical,DIN
1017,Consumer Cyclical,DIS
1018,Consumer Cyclical,DKNG
1019,Consumer Cyclical,DKS
1020,Consumer Cyclical,DLA
1021,Consumer Cyclical,DLPH
1022,Consumer Cyclical,DLTA.PA
1023,Consumer Cyclical,DLTH
1024,Consumer Cyclical,DNKN
1025,Consumer Cyclical,DOO.TO
1026,Consumer Cyclical,DOOO
1027,Consumer Cyclical,DORM
1028,Consumer Cyclical,DPT.PA
1029,Consumer Cyclical,DPZ
1030,Consumer Cyclical,DRI
1031,Consumer Cyclical,DSWL
1032,Consumer Cyclical,DS
1033,Consumer Cyclical,DVD
1034,Consumer Cyclical,DXLG
1035,Consumer Cyclical,DXYN
1036,Consumer Cyclical,EAT
1037,Consumer Cyclical,EBAYL
1038,Consumer Cyclical,EBAY
1039,Consumer Cyclical,EDNT
1040,Consumer Cyclical,EFOI
1041,Consumer Cyclical,ELA
1042,Consumer Cyclical,ELIOR.PA
1043,Consumer Cyclical,ELY
1044,Consumer Cyclical,EO.PA
1045,Consumer Cyclical,ERI
1046,Consumer Cyclical,ESCA
1047,Consumer Cyclical,ESON.LS
1048,Consumer Cyclical,ETH
1049,Consumer Cyclical,ETSY
1050,Consumer Cyclical,EVK
1051,Consumer Cyclical,EVRI
1052,Consumer Cyclical,EXPE
1053,Consumer Cyclical,EXPR
1054,Consumer Cyclical,EYE
1055,Consumer Cyclical,FAST.AS
1056,Consumer Cyclical,FAT
1057,Consumer Cyclical,FBHS
1058,Consumer Cyclical,FCAU
1059,Consumer Cyclical,FCMC.PA
1060,Consumer Cyclical,FCP.LS
1061,Consumer Cyclical,FDJ.PA
1062,Consumer Cyclical,FFHL
1063,Consumer Cyclical,FGP
1064,Consumer Cyclical,FINL
1065,Consumer Cyclical,FIVE
1066,Consumer Cyclical,FLL
1067,Consumer Cyclical,FLO.PA
1068,Consumer Cyclical,FLWS
1069,Consumer Cyclical,FLXS
1070,Consumer Cyclical,FL
1071,Consumer Cyclical,FNAC.PA
1072,Consumer Cyclical,FND
1073,Consumer Cyclical,FNG.BR
1074,Consumer Cyclical,FNKO
1075,Consumer Cyclical,FOGO
1076,Consumer Cyclical,FORD
1077,Consumer Cyclical,FORK
1078,Consumer Cyclical,FOSL
1079,Consumer Cyclical,FOXF
1080,Consumer Cyclical,FR.PA
1081,Consumer Cyclical,FRAN
1082,Consumer Cyclical,FRGI
1083,Consumer Cyclical,FRG
1084,Consumer Cyclical,FRSH
1085,Consumer Cyclical,FTCH
1086,Consumer Cyclical,FTDR
1087,Consumer Cyclical,FUN
1088,Consumer Cyclical,FUV
1089,Consumer Cyclical,FWONA
1090,Consumer Cyclical,F
1091,Consumer Cyclical,GAN
1092,Consumer Cyclical,GBT.TO
1093,Consumer Cyclical,GC.TO
1094,Consumer Cyclical,GCO
1095,Consumer Cyclical,GDEN
1096,Consumer Cyclical,GEF-B
1097,Consumer Cyclical,GEF
1098,Consumer Cyclical,GES
1099,Consumer Cyclical,GH.TO
1100,Consumer Cyclical,GHG
1101,Consumer Cyclical,GIII
1102,Consumer Cyclical,GIL.TO
1103,Consumer Cyclical,GIL
1104,Consumer Cyclical,GJAJ.PA
1105,Consumer Cyclical,GMBL
1106,Consumer Cyclical,GME
1107,Consumer Cyclical,GM
1108,Consumer Cyclical,GNTX
1109,Consumer Cyclical,GOLF
1110,Consumer Cyclical,GOOS
1111,Consumer Cyclical,GPC
1112,Consumer Cyclical,GPIC
1113,Consumer Cyclical,GPI
1114,Consumer Cyclical,GPK
1115,Consumer Cyclical,GPS
1116,Consumer Cyclical,GRBK
1117,Consumer Cyclical,GRIL
1118,Consumer Cyclical,GRWG
1119,Consumer Cyclical,GTIM
1120,Consumer Cyclical,GTX
1121,Consumer Cyclical,GT
1122,Consumer Cyclical,GVNV.AS
1123,Consumer Cyclical,HABT
1124,Consumer Cyclical,HAS
1125,Consumer Cyclical,HBI
1126,Consumer Cyclical,HDG.AS
1127,Consumer Cyclical,HDP.PA
1128,Consumer Cyclical,HD
1129,Consumer Cyclical,HEXA.PA
1130,Consumer Cyclical,HGV
1131,Consumer Cyclical,HIBB
1132,Consumer Cyclical,HLT
1133,Consumer Cyclical,HMC
1134,Consumer Cyclical,HOFT
1135,Consumer Cyclical,HOG
1136,Consumer Cyclical,HOME
1137,Consumer Cyclical,HOVNP
1138,Consumer Cyclical,HOV
1139,Consumer Cyclical,HRB
1140,Consumer Cyclical,HTHT
1141,Consumer Cyclical,HUD
1142,Consumer Cyclical,HVT
1143,Consumer Cyclical,HZN
1144,Consumer Cyclical,HZO
1145,Consumer Cyclical,H
1146,Consumer Cyclical,IBS.LS
1147,Consumer Cyclical,ICE.TO
1148,Consumer Cyclical,ICON
1149,Consumer Cyclical,IDG.TO
1150,Consumer Cyclical,IFA.TO
1151,Consumer Cyclical,IGT
1152,Consumer Cyclical,IHG
1153,Consumer Cyclical,ILG
1154,Consumer Cyclical,IMBI
1155,Consumer Cyclical,INQ.TO
1156,Consumer Cyclical,INSE
1157,Consumer Cyclical,INTG
1158,Consumer Cyclical,IP
1159,Consumer Cyclical,ISCA
1160,Consumer Cyclical,ITP.TO
1161,Consumer Cyclical,ITXT.PA
1162,Consumer Cyclical,JACK
1163,Consumer Cyclical,JAKK
1164,Consumer Cyclical,JAX
1165,Consumer Cyclical,JCP
1166,Consumer Cyclical,JD
1167,Consumer Cyclical,JILL
1168,Consumer Cyclical,JMBA
1169,Consumer Cyclical,JMEI
1170,Consumer Cyclical,JMIA
1171,Consumer Cyclical,JMU
1172,Consumer Cyclical,JOUT
1173,Consumer Cyclical,JRSH
1174,Consumer Cyclical,JWN
1175,Consumer Cyclical,KAR
1176,Consumer Cyclical,KAZI.PA
1177,Consumer Cyclical,KBAL
1178,Consumer Cyclical,KBH
1179,Consumer Cyclical,KBSF
1180,Consumer Cyclical,KENDR.AS
1181,Consumer Cyclical,KEQU
1182,Consumer Cyclical,KER.PA
1183,Consumer Cyclical,KFS
1184,Consumer Cyclical,KGJI
1185,Consumer Cyclical,KIRK
1186,Consumer Cyclical,KMX
1187,Consumer Cyclical,KNDI
1188,Consumer Cyclical,KOF.PA
1189,Consumer Cyclical,KONA
1190,Consumer Cyclical,KRUS
1191,Consumer Cyclical,KSS
1192,Consumer Cyclical,KTB
1193,Consumer Cyclical,LAD
1194,Consumer Cyclical,LAF.PA
1195,Consumer Cyclical,LAKE
1196,Consumer Cyclical,LAZY
1197,Consumer Cyclical,LB
1198,Consumer Cyclical,LCII
1199,Consumer Cyclical,LCUT
1200,Consumer Cyclical,LEA
1201,Consumer Cyclical,LEBL.PA
1202,Consumer Cyclical,LEGH
1203,Consumer Cyclical,LEG
1204,Consumer Cyclical,LEN
1205,Consumer Cyclical,LEVI
1206,Consumer Cyclical,LE
1207,Consumer Cyclical,LGIH
1208,Consumer Cyclical,LINDW
1209,Consumer Cyclical,LIND
1210,Consumer Cyclical,LITB
1211,Consumer Cyclical,LIVE
1212,Consumer Cyclical,LKQ
1213,Consumer Cyclical,LL
1214,Consumer Cyclical,LNF.TO
1215,Consumer Cyclical,LNR.TO
1216,Consumer Cyclical,LOCO
1217,Consumer Cyclical,LOVE
1218,Consumer Cyclical,LOW
1219,Consumer Cyclical,LQDT
1220,Consumer Cyclical,LUB
1221,Consumer Cyclical,LULU
1222,Consumer Cyclical,LVS
1223,Consumer Cyclical,LZB
1224,Consumer Cyclical,MANU
1225,Consumer Cyclical,MAR
1226,Consumer Cyclical,MAT
1227,Consumer Cyclical,MBUU
1228,Consumer Cyclical,MC.PA
1229,Consumer Cyclical,MCD
1230,Consumer Cyclical,MCFT
1231,Consumer Cyclical,MCRI
1232,Consumer Cyclical,MDC
1233,Consumer Cyclical,MDM.PA
1234,Consumer Cyclical,MED
1235,Consumer Cyclical,MELI
1236,Consumer Cyclical,MG.TO
1237,Consumer Cyclical,MGA
1238,Consumer Cyclical,MGM
1239,Consumer Cyclical,MGNT.ME
1240,Consumer Cyclical,MHK
1241,Consumer Cyclical,MHO
1242,Consumer Cyclical,MIK
1243,Consumer Cyclical,MKGI
1244,Consumer Cyclical,ML.PA
1245,Consumer Cyclical,MLCMB.PA
1246,Consumer Cyclical,MLCO
1247,Consumer Cyclical,MLEAV.PA
1248,Consumer Cyclical,MLEVE.PA
1249,Consumer Cyclical,MLHOT.PA
1250,Consumer Cyclical,MLMAI.PA
1251,Consumer Cyclical,MLONE.PA
1252,Consumer Cyclical,MLR
1253,Consumer Cyclical,MLSIM.PA
1254,Consumer Cyclical,MLSML.PA
1255,Consumer Cyclical,MLSTR.PA
1256,Consumer Cyclical,MLTBM.PA
1257,Consumer Cyclical,MLTRO.PA
1258,Consumer Cyclical,MMB.PA
1259,Consumer Cyclical,MMYT
1260,Consumer Cyclical,MNI
1261,Consumer Cyclical,MNRO
1262,Consumer Cyclical,MOD
1263,Consumer Cyclical,MOGU
1264,Consumer Cyclical,MOHO
1265,Consumer Cyclical,MOV
1266,Consumer Cyclical,MPAA
1267,Consumer Cyclical,MPX
1268,Consumer Cyclical,MRE.TO
1269,Consumer Cyclical,MSC
1270,Consumer Cyclical,MSG
1271,Consumer Cyclical,MTH
1272,Consumer Cyclical,MTN
1273,Consumer Cyclical,MTOR
1274,Consumer Cyclical,MTY.TO
1275,Consumer Cyclical,MUSA
1276,Consumer Cyclical,MYE
1277,Consumer Cyclical,MYT
1278,Consumer Cyclical,M
1279,Consumer Cyclical,NAKD
1280,Consumer Cyclical,NATH
1281,Consumer Cyclical,NAVYA.PA
1282,Consumer Cyclical,NCLH
1283,Consumer Cyclical,NDLS
1284,Consumer Cyclical,NFI.TO
1285,Consumer Cyclical,NHTC
1286,Consumer Cyclical,NIO
1287,Consumer Cyclical,NIU
1288,Consumer Cyclical,NKE
1289,Consumer Cyclical,NKLA
1290,Consumer Cyclical,NLS
1291,Consumer Cyclical,NR21.PA
1292,Consumer Cyclical,NTRI
1293,Consumer Cyclical,NTZ
1294,Consumer Cyclical,NVFY
1295,Consumer Cyclical,NVR
1296,Consumer Cyclical,NWGI
1297,Consumer Cyclical,NWHM
1298,Consumer Cyclical,NYNY
1299,Consumer Cyclical,ODP
1300,Consumer Cyclical,OI
1301,Consumer Cyclical,OLG.PA
1302,Consumer Cyclical,ONEW
1303,Consumer Cyclical,ORLY
1304,Consumer Cyclical,OSTK
1305,Consumer Cyclical,OSW
1306,Consumer Cyclical,OXM
1307,Consumer Cyclical,PACK
1308,Consumer Cyclical,PAG
1309,Consumer Cyclical,PARP.PA
1310,Consumer Cyclical,PBL.TO
1311,Consumer Cyclical,PBPB
1312,Consumer Cyclical,PCMI
1313,Consumer Cyclical,PDD
1314,Consumer Cyclical,PENN
1315,Consumer Cyclical,PERY
1316,Consumer Cyclical,PHM
1317,Consumer Cyclical,PII
1318,Consumer Cyclical,PIR
1319,Consumer Cyclical,PKG
1320,Consumer Cyclical,PLAY
1321,Consumer Cyclical,PLC.TO
1322,Consumer Cyclical,PLCE
1323,Consumer Cyclical,PLNT
1324,Consumer Cyclical,PLOW
1325,Consumer Cyclical,PLYA
1326,Consumer Cyclical,PNK
1327,Consumer Cyclical,POM.PA
1328,Consumer Cyclical,POOL
1329,Consumer Cyclical,PRPL
1330,Consumer Cyclical,PRTS
1331,Consumer Cyclical,PRTY
1332,Consumer Cyclical,PSAT.PA
1333,Consumer Cyclical,PSB.PA
1334,Consumer Cyclical,PTON
1335,Consumer Cyclical,PVH
1336,Consumer Cyclical,PVL.PA
1337,Consumer Cyclical,PZA.TO
1338,Consumer Cyclical,PZZA
1339,Consumer Cyclical,P
1340,Consumer Cyclical,QRTEA
1341,Consumer Cyclical,QRTEB
1342,Consumer Cyclical,QSR.TO
1343,Consumer Cyclical,QSR
1344,Consumer Cyclical,RACE
1345,Consumer Cyclical,RAVE
1346,Consumer Cyclical,RBO.PA
1347,Consumer Cyclical,RBZ
1348,Consumer Cyclical,RCH.TO
1349,Consumer Cyclical,RCKY
1350,Consumer Cyclical,RCL
1351,Consumer Cyclical,REAL
1352,Consumer Cyclical,RENN
1353,Consumer Cyclical,RES.BR
1354,Consumer Cyclical,RGS
1355,Consumer Cyclical,RH
1356,Consumer Cyclical,RICK
1357,Consumer Cyclical,RLH
1358,Consumer Cyclical,RL
1359,Consumer Cyclical,RMBL
1360,Consumer Cyclical,RMS.PA
1361,Consumer Cyclical,RNO.PA
1362,Consumer Cyclical,ROL
1363,Consumer Cyclical,ROST
1364,Consumer Cyclical,RRGB
1365,Consumer Cyclical,RRR
1366,Consumer Cyclical,RTW
1367,Consumer Cyclical,RUHN
1368,Consumer Cyclical,RUSHA
1369,Consumer Cyclical,RUSHB
1370,Consumer Cyclical,RUTH
1371,Consumer Cyclical,RVLV
1372,Consumer Cyclical,SAH
1373,Consumer Cyclical,SAUC
1374,Consumer Cyclical,SBH
1375,Consumer Cyclical,SBUX
1376,Consumer Cyclical,SCB.LS
1377,Consumer Cyclical,SCI
1378,Consumer Cyclical,SCP.LS
1379,Consumer Cyclical,SCT.LS
1380,Consumer Cyclical,SCU.TO
1381,Consumer Cyclical,SCVL
1382,Consumer Cyclical,SEAS
1383,Consumer Cyclical,SECO
1384,Consumer Cyclical,SEE
1385,Consumer Cyclical,SERV
1386,Consumer Cyclical,SFCA.PA
1387,Consumer Cyclical,SFIX
1388,Consumer Cyclical,SGC
1389,Consumer Cyclical,SGMS
1390,Consumer Cyclical,SHAK
1391,Consumer Cyclical,SHLD
1392,Consumer Cyclical,SHLO
1393,Consumer Cyclical,SHOO
1394,Consumer Cyclical,SHOS
1395,Consumer Cyclical,SIC
1396,Consumer Cyclical,SIG
1397,Consumer Cyclical,SIOE.BR
1398,Consumer Cyclical,SIX
1399,Consumer Cyclical,SK.PA
1400,Consumer Cyclical,SKIS
1401,Consumer Cyclical,SKX
1402,Consumer Cyclical,SKY
1403,Consumer Cyclical,SLBEN.LS
1404,Consumer Cyclical,SLGN
1405,Consumer Cyclical,SMAR.BR
1406,Consumer Cyclical,SMCP.PA
1407,Consumer Cyclical,SMP
1408,Consumer Cyclical,SMRT
1409,Consumer Cyclical,SNBR
1410,Consumer Cyclical,SNOW.AS
1411,Consumer Cyclical,SO.PA
1412,Consumer Cyclical,SOLO
1413,Consumer Cyclical,SON.LS
1414,Consumer Cyclical,SONC
1415,Consumer Cyclical,SON
1416,Consumer Cyclical,SORL
1417,Consumer Cyclical,SPWH
1418,Consumer Cyclical,SQBG
1419,Consumer Cyclical,SRI
1420,Consumer Cyclical,SRP.PA
1421,Consumer Cyclical,SSI
1422,Consumer Cyclical,STAY
1423,Consumer Cyclical,STKS
1424,Consumer Cyclical,STRN.AS
1425,Consumer Cyclical,STRT
1426,Consumer Cyclical,SUP
1427,Consumer Cyclical,SXP.TO
1428,Consumer Cyclical,SYPR
1429,Consumer Cyclical,TACO
1430,Consumer Cyclical,TAST
1431,Consumer Cyclical,TAX
1432,Consumer Cyclical,TA
1433,Consumer Cyclical,TBIRD.AS
1434,Consumer Cyclical,TBL.TO
1435,Consumer Cyclical,TCOM
1436,Consumer Cyclical,TCS
1437,Consumer Cyclical,TEN
1438,Consumer Cyclical,TFF.PA
1439,Consumer Cyclical,THO
1440,Consumer Cyclical,THRM
1441,Consumer Cyclical,TIF
1442,Consumer Cyclical,TILE
1443,Consumer Cyclical,TJX
1444,Consumer Cyclical,TKAT
1445,Consumer Cyclical,TLF
1446,Consumer Cyclical,TLRD
1447,Consumer Cyclical,TLYS
1448,Consumer Cyclical,TMHC
1449,Consumer Cyclical,TM
1450,Consumer Cyclical,TOL
1451,Consumer Cyclical,TOUR
1452,Consumer Cyclical,TOWR
1453,Consumer Cyclical,TOY.TO
1454,Consumer Cyclical,TPH
1455,Consumer Cyclical,TPR
1456,Consumer Cyclical,TPX
1457,Consumer Cyclical,TRCO
1458,Consumer Cyclical,TRI.PA
1459,Consumer Cyclical,TRIP
1460,Consumer Cyclical,TRK
1461,Consumer Cyclical,TRWH
1462,Consumer Cyclical,TRZ.TO
1463,Consumer Cyclical,TSCO
1464,Consumer Cyclical,TSG
1465,Consumer Cyclical,TSLA
1466,Consumer Cyclical,TTM
1467,Consumer Cyclical,TTS
1468,Consumer Cyclical,TUP
1469,Consumer Cyclical,TVPT
1470,Consumer Cyclical,TWC.TO
1471,Consumer Cyclical,TWMC
1472,Consumer Cyclical,TWX
1473,Consumer Cyclical,TXRH
1474,Consumer Cyclical,UAA
1475,Consumer Cyclical,UA
1476,Consumer Cyclical,UFAB
1477,Consumer Cyclical,UFI
1478,Consumer Cyclical,UFPT
1479,Consumer Cyclical,ULTA
1480,Consumer Cyclical,UNS.TO
1481,Consumer Cyclical,UQM
1482,Consumer Cyclical,URBN
1483,Consumer Cyclical,UWN
1484,Consumer Cyclical,VAC.PA
1485,Consumer Cyclical,VAC
1486,Consumer Cyclical,VAF.LS
1487,Consumer Cyclical,VAN.BR
1488,Consumer Cyclical,VC
1489,Consumer Cyclical,VFC
1490,Consumer Cyclical,VIAB
1491,Consumer Cyclical,VIA
1492,Consumer Cyclical,VIPS
1493,Consumer Cyclical,VIRC
1494,Consumer Cyclical,VNCE
1495,Consumer Cyclical,VNE
1496,Consumer Cyclical,VOXX
1497,Consumer Cyclical,VRA
1498,Consumer Cyclical,VRM
1499,Consumer Cyclical,VSI
1500,Consumer Cyclical,VSTO
1501,Consumer Cyclical,WBAI
1502,Consumer Cyclical,WBC
1503,Consumer Cyclical,WEN
1504,Consumer Cyclical,WEYS
1505,Consumer Cyclical,WGO
1506,Consumer Cyclical,WHR
1507,Consumer Cyclical,WH
1508,Consumer Cyclical,WINA
1509,Consumer Cyclical,WING
1510,Consumer Cyclical,WKHS
1511,Consumer Cyclical,WLH
1512,Consumer Cyclical,WPK.TO
1513,Consumer Cyclical,WPRT.TO
1514,Consumer Cyclical,WPRT
1515,Consumer Cyclical,WRK
1516,Consumer Cyclical,WSM
1517,Consumer Cyclical,WWW
1518,Consumer Cyclical,WW
1519,Consumer Cyclical,WYND
1520,Consumer Cyclical,WYNN
1521,Consumer Cyclical,W
1522,Consumer Cyclical,XELB
1523,Consumer Cyclical,XOXO
1524,Consumer Cyclical,XPEL
1525,Consumer Cyclical,XTC.TO
1526,Consumer Cyclical,YETI
1527,Consumer Cyclical,YJ
1528,Consumer Cyclical,YOGA
1529,Consumer Cyclical,YTRA
1530,Consumer Cyclical,YUMC
1531,Consumer Cyclical,YUM
1532,Consumer Cyclical,ZAGG
1533,Consumer Cyclical,ZOES
1534,Consumer Cyclical,ZUMZ
1535,Consumer Cyclical,ZZZ.TO
1536,Consumer Defensive,AACG
1537,Consumer Defensive,ABCD
1538,Consumer Defensive,ABEV
1539,Consumer Defensive,ABI.BR
1540,Consumer Defensive,ACOMO.AS
1541,Consumer Defensive,ACU
1542,Consumer Defensive,AD.AS
1543,Consumer Defensive,ADM
1544,Consumer Defensive,ADVI.PA
1545,Consumer Defensive,AFYA
1546,Consumer Defensive,AGFS
1547,Consumer Defensive,AGRO
1548,Consumer Defensive,AKO-B
1549,Consumer Defensive,ALAGR.PA
1550,Consumer Defensive,ALCO
1551,Consumer Defensive,ALGEM.PA
1552,Consumer Defensive,ALKKO.PA
1553,Consumer Defensive,ALLAN.PA
1554,Consumer Defensive,ALMAS.PA
1555,Consumer Defensive,ALMER.PA
1556,Consumer Defensive,ALPHY.PA
1557,Consumer Defensive,ALPOU.PA
1558,Consumer Defensive,AMBO
1559,Consumer Defensive,ANDE
1560,Consumer Defensive,APEI
1561,Consumer Defensive,AQB
1562,Consumer Defensive,ARCE
1563,Consumer Defensive,ARYN.SW
1564,Consumer Defensive,ASPU
1565,Consumer Defensive,ATGE
1566,Consumer Defensive,AVP
1567,Consumer Defensive,BB.PA
1568,Consumer Defensive,BCAM.PA
1569,Consumer Defensive,BEDU
1570,Consumer Defensive,BF-B
1571,Consumer Defensive,BGS
1572,Consumer Defensive,BG
1573,Consumer Defensive,BIG
1574,Consumer Defensive,BJ
1575,Consumer Defensive,BN.PA
1576,Consumer Defensive,BOLS.AS
1577,Consumer Defensive,BON.PA
1578,Consumer Defensive,BR.TO
1579,Consumer Defensive,BRBR
1580,Consumer Defensive,BREW
1581,Consumer Defensive,BRFS
1582,Consumer Defensive,BRID
1583,Consumer Defensive,BSGR.AS
1584,Consumer Defensive,BTI
1585,Consumer Defensive,BUD
1586,Consumer Defensive,BUFF
1587,Consumer Defensive,BYND
1588,Consumer Defensive,CA.PA
1589,Consumer Defensive,CAG
1590,Consumer Defensive,CALM
