,sectors_list,symbols_list
5851,Industrials,USX
5852,Industrials,UTX
5853,Industrials,UUU
5854,Industrials,UZB
5855,Industrials,VEC
5856,Industrials,VERBW
5857,Industrials,VIE.PA
5858,Industrials,VLN.TO
5859,Industrials,VLRS
5860,Industrials,VMI
5861,Industrials,VOLT
5862,Industrials,VRRM
5863,Industrials,VRSK
5864,Industrials,VRTV
5865,Industrials,VRT
5866,Industrials,VSEC
5867,Industrials,VTIQW
5868,Industrials,VTSI
5869,Industrials,VVI
5870,Industrials,VVNT
5871,Industrials,WAB
5872,Industrials,WAGE
5873,Industrials,WAIR
5874,Industrials,WBT
5875,Industrials,WCC
5876,Industrials,WCN
5877,Industrials,WERN
5878,Industrials,WHLM
5879,Industrials,WIRE
5880,Industrials,WJX.TO
5881,Industrials,WLDN
5882,Industrials,WLFC
5883,Industrials,WMS
5884,Industrials,WM
5885,Industrials,WNC
5886,Industrials,WNS
5887,Industrials,WRLSU
5888,Industrials,WRLS
5889,Industrials,WSCI
5890,Industrials,WSCWW
5891,Industrials,WSC
5892,Industrials,WSO
5893,Industrials,WSP.TO
5894,Industrials,WTE.TO
5895,Industrials,WTS
5896,Industrials,WWD
5897,Industrials,XBIOW
5898,Industrials,XONE
5899,Industrials,XPO.PA
5900,Industrials,XPO
5901,Industrials,XRM
5902,Industrials,XYL
5903,Industrials,YRCW
5904,Industrials,ZGYHR
5905,Industrials,ZGYHU
5906,Industrials,ZGYH
5907,Industrials,ZNH
5908,Industrials,ZNWAA
5909,Industrials,ZTO
5910,Real Estate,AAT
5911,Real Estate,ABR
5912,Real Estate,ACAN.PA
5913,Real Estate,ACC
5914,Real Estate,ACRE
5915,Real Estate,ADC
5916,Real Estate,AED.BR
5917,Real Estate,AFINP
5918,Real Estate,AFIN
5919,Real Estate,AGNCB
5920,Real Estate,AGNCP
5921,Real Estate,AGNC
5922,Real Estate,AHH
5923,Real Estate,AHT
5924,Real Estate,AIF.TO
5925,Real Estate,AIV
5926,Real Estate,AI
5927,Real Estate,AJX
5928,Real Estate,AKR
5929,Real Estate,ALADO.PA
5930,Real Estate,ALDV.PA
5931,Real Estate,ALEX
5932,Real Estate,ALIMO.PA
5933,Real Estate,ALREA.PA
5934,Real Estate,ALSAS.PA
5935,Real Estate,ALTA.PA
5936,Real Estate,ALX
5937,Real Estate,AMH
5938,Real Estate,AMT
5939,Real Estate,ANH
5940,Real Estate,APLE
5941,Real Estate,APTS
5942,Real Estate,AREIT.PA
5943,Real Estate,ARE
5944,Real Estate,ARG.PA
5945,Real Estate,ARI
5946,Real Estate,ARL
5947,Real Estate,ARR
5948,Real Estate,ASC.BR
5949,Real Estate,ATEB.BR
5950,Real Estate,AVB
5951,Real Estate,AXR
5952,Real Estate,BANI.BR
5953,Real Estate,BBU
5954,Real Estate,BDN
5955,Real Estate,BEFB.BR
5956,Real Estate,BERR.PA
5957,Real Estate,BEVER.AS
5958,Real Estate,BFS
5959,Real Estate,BHR
5960,Real Estate,BLEE.PA
5961,Real Estate,BPR
5962,Real Estate,BPYPO
5963,Real Estate,BPY
5964,Real Estate,BRE.TO
5965,Real Estate,BRG
5966,Real Estate,BRMK
5967,Real Estate,BRT
5968,Real Estate,BRX
5969,Real Estate,BXMT
5970,Real Estate,BXP
5971,Real Estate,CAPLI.PA
5972,Real Estate,CARM.PA
5973,Real Estate,CARP.PA
5974,Real Estate,CBL
5975,Real Estate,CBOT.PA
5976,Real Estate,CBRE
5977,Real Estate,CBSM.PA
5978,Real Estate,CCI
5979,Real Estate,CDOR
5980,Real Estate,CDR
5981,Real Estate,CFI.PA
5982,Real Estate,CGR.PA
5983,Real Estate,CHCI
5984,Real Estate,CHCT
5985,Real Estate,CHMI
5986,Real Estate,CHSP
5987,Real Estate,CIGI.TO
5988,Real Estate,CIGI
5989,Real Estate,CIM
5990,Real Estate,CIO
5991,Real Estate,CKX
5992,Real Estate,CLDT
5993,Real Estate,CLI
5994,Real Estate,CLNC
5995,Real Estate,CLNY
5996,Real Estate,CLPR
5997,Real Estate,CMCTP
5998,Real Estate,CMCT
5999,Real Estate,CMO
6000,Real Estate,COFB.BR
6001,Real Estate,COLD
6002,Real Estate,CONE
6003,Real Estate,CORR
6004,Real Estate,COR
6005,Real Estate,COUR.PA
6006,Real Estate,COV.PA
6007,Real Estate,COVH.PA
6008,Real Estate,CPINV.BR
6009,Real Estate,CPLG
6010,Real Estate,CPT
6011,Real Estate,CROS.PA
6012,Real Estate,CSGP
6013,Real Estate,CTO
6014,Real Estate,CTRE
6015,Real Estate,CTT
6016,Real Estate,CUBE
6017,Real Estate,CUZ
6018,Real Estate,CWK
6019,Real Estate,CXP
6020,Real Estate,CXW
6021,Real Estate,CYS
6022,Real Estate,DCT
6023,Real Estate,DEA
6024,Real Estate,DEI
6025,Real Estate,DHC
6026,Real Estate,DLR
6027,Real Estate,DNK
6028,Real Estate,DOC
6029,Real Estate,DRE
6030,Real Estate,DRH
6031,Real Estate,DRM.TO
6032,Real Estate,DUO
6033,Real Estate,DX
6034,Real Estate,EARN
6035,Real Estate,EDR
6036,Real Estate,EFI.PA
6037,Real Estate,EGP
6038,Real Estate,EIFF.PA
6039,Real Estate,ELS
6040,Real Estate,EPRT
6041,Real Estate,EPR
6042,Real Estate,EQC
6043,Real Estate,EQIX
6044,Real Estate,EQR
6045,Real Estate,ESRT
6046,Real Estate,ESS
6047,Real Estate,EURS.PA
6048,Real Estate,EXPI
6049,Real Estate,EXR
6050,Real Estate,FATL.PA
6051,Real Estate,FCPT
6052,Real Estate,FEN.LS
6053,Real Estate,FIPP.PA
6054,Real Estate,FLY.PA
6055,Real Estate,FOR
6056,Real Estate,FPH
6057,Real Estate,FPI
6058,Real Estate,FPN.PA
6059,Real Estate,FREY.PA
6060,Real Estate,FRPH
6061,Real Estate,FRT
6062,Real Estate,FR
6063,Real Estate,FSP
6064,Real Estate,FSV.TO
6065,Real Estate,FSV
6066,Real Estate,GALIM.PA
6067,Real Estate,GDC.TO
6068,Real Estate,GEO
6069,Real Estate,GFC.PA
6070,Real Estate,GLPI
6071,Real Estate,GMRE
6072,Real Estate,GNL
6073,Real Estate,GOODN
6074,Real Estate,GOODO
6075,Real Estate,GOODP
6076,Real Estate,GOOD
6077,Real Estate,GPMT
6078,Real Estate,GPT
6079,Real Estate,GRIF
6080,Real Estate,GTY
6081,Real Estate,GYRO
6082,Real Estate,HASI
6083,Real Estate,HCFT
6084,Real Estate,HF
6085,Real Estate,HGSH
6086,Real Estate,HHC
6087,Real Estate,HIFR
6088,Real Estate,HIW
6089,Real Estate,HMG
6090,Real Estate,HOMI.BR
6091,Real Estate,HPP
6092,Real Estate,HR
6093,Real Estate,HST
6094,Real Estate,HTA
6095,Real Estate,HTIA
6096,Real Estate,HT
6097,Real Estate,ICAD.PA
6098,Real Estate,IEP.BR
6099,Real Estate,IHT
6100,Real Estate,IIPR
6101,Real Estate,ILPT
6102,Real Estate,IMDA.PA
6103,Real Estate,IMMO.BR
6104,Real Estate,IMMOU.BR
6105,Real Estate,INEA.PA
6106,Real Estate,INN
6107,Real Estate,INTO.BR
6108,Real Estate,INVH
6109,Real Estate,IRCP
6110,Real Estate,IRET
6111,Real Estate,IRM
6112,Real Estate,IRS
6113,Real Estate,IRT
6114,Real Estate,JBGS
6115,Real Estate,JCAP
6116,Real Estate,JLL
6117,Real Estate,JOE
6118,Real Estate,KARD.AS
6119,Real Estate,KIM
6120,Real Estate,KRC
6121,Real Estate,KRG
6122,Real Estate,KW
6123,Real Estate,LADR
6124,Real Estate,LAMR
6125,Real Estate,LANDP
6126,Real Estate,LAND
6127,Real Estate,LEAS.BR
6128,Real Estate,LEJU
6129,Real Estate,LFVE.PA
6130,Real Estate,LHO
6131,Real Estate,LI.PA
6132,Real Estate,LMRKP
6133,Real Estate,LMRK
6134,Real Estate,LOAN
6135,Real Estate,LODE
6136,Real Estate,LPT
6137,Real Estate,LSI
6138,Real Estate,LTC
6139,Real Estate,LXP
6140,Real Estate,MAA
6141,Real Estate,MAC
6142,Real Estate,MAYS
6143,Real Estate,MDJH
6144,Real Estate,MDRRP
6145,Real Estate,MDRR
6146,Real Estate,MEQ.TO
6147,Real Estate,MERY.PA
6148,Real Estate,MFA
6149,Real Estate,MFO
6150,Real Estate,MGP
6151,Real Estate,MITT
6152,Real Estate,MLFTI.PA
6153,Real Estate,MLIPP.PA
6154,Real Estate,MLPRI.PA
6155,Real Estate,MLP
6156,Real Estate,MMI
6157,Real Estate,MNR
6158,Real Estate,MONT.BR
6159,Real Estate,MPC.TO
6160,Real Estate,MPW
6161,Real Estate,MRC.TO
6162,Real Estate,MRD.TO
6163,Real Estate,MRM.PA
6164,Real Estate,MTGEP
6165,Real Estate,MTGE
6166,Real Estate,NEN
6167,Real Estate,NEU.BR
6168,Real Estate,NHI
6169,Real Estate,NLY
6170,Real Estate,NMRK
6171,Real Estate,NNN
6172,Real Estate,NRE
6173,Real Estate,NRP.AS
6174,Real Estate,NRZ
6175,Real Estate,NSA
6176,Real Estate,NSI.AS
6177,Real Estate,NTP
6178,Real Estate,NXI.PA
6179,Real Estate,NXRT
6180,Real Estate,NYMTM
6181,Real Estate,NYMTO
6182,Real Estate,NYMTP
6183,Real Estate,NYMT
6184,Real Estate,NYRT
6185,Real Estate,OBAS
6186,Real Estate,OFC
6187,Real Estate,OHI
6188,Real Estate,OLP
6189,Real Estate,OPI
6190,Real Estate,ORC
6191,Real Estate,ORIA.PA
6192,Real Estate,OUT
6193,Real Estate,O
6194,Real Estate,PAR.PA
6195,Real Estate,PAT.PA
6196,Real Estate,PCH
6197,Real Estate,PDM
6198,Real Estate,PEAK
6199,Real Estate,PEB
6200,Real Estate,PEI
6201,Real Estate,PGRE
6202,Real Estate,PK
6203,Real Estate,PLD
6204,Real Estate,PLYM
6205,Real Estate,PMT
6206,Real Estate,PSA
6207,Real Estate,PSB
6208,Real Estate,PSTL
6209,Real Estate,PW
6210,Real Estate,QK
6211,Real Estate,QRF.BR
6212,Real Estate,QTS
6213,Real Estate,RC
6214,Real Estate,RDFN
6215,Real Estate,REG
6216,Real Estate,RESI
6217,Real Estate,RET.BR
6218,Real Estate,REXR
6219,Real Estate,RHP
6220,Real Estate,RLGY
6221,Real Estate,RLJ
6222,Real Estate,RMAX
6223,Real Estate,RMR
6224,Real Estate,ROIC
6225,Real Estate,RPAI
6226,Real Estate,RPT
6227,Real Estate,RSO
6228,Real Estate,RVI
6229,Real Estate,RWT
6230,Real Estate,RYN
6231,Real Estate,SACH
6232,Real Estate,SAFE
6233,Real Estate,SBAC
6234,Real Estate,SBRAP
6235,Real Estate,SBRA
6236,Real Estate,SELER.PA
6237,Real Estate,SELF
6238,Real Estate,SFBS.PA
6239,Real Estate,SHO
6240,Real Estate,SIR
6241,Real Estate,SITC
6242,Real Estate,SKT
6243,Real Estate,SLG
6244,Real Estate,SMTA
6245,Real Estate,SNG.LS
6246,Real Estate,SNH
6247,Real Estate,SNR
6248,Real Estate,SOFT.BR
6249,Real Estate,SOHO
6250,Real Estate,SPEL.PA
6251,Real Estate,SPG
6252,Real Estate,SRC
6253,Real Estate,SRG
6254,Real Estate,STAG
6255,Real Estate,STAR
6256,Real Estate,STOR
6257,Real Estate,STRS
6258,Real Estate,STWD
6259,Real Estate,SUI
6260,Real Estate,SVC
6261,Real Estate,TAYN.PA
6262,Real Estate,TCI
6263,Real Estate,TCN.TO
6264,Real Estate,TCO
6265,Real Estate,TIER
6266,Real Estate,TPHS
6267,Real Estate,TRMT
6268,Real Estate,TRNO
6269,Real Estate,TRTX
6270,Real Estate,TWO
6271,Real Estate,UBA
6272,Real Estate,UBP
6273,Real Estate,UDR
6274,Real Estate,UE
6275,Real Estate,UHT
6276,Real Estate,UMH
6277,Real Estate,UNIT
6278,Real Estate,URW.AS
6279,Real Estate,VASTB.BR
6280,Real Estate,VASTN.AS
6281,Real Estate,VER
6282,Real Estate,VGP.BR
6283,Real Estate,VICI
6284,Real Estate,VNO
6285,Real Estate,VTR
6286,Real Estate,WDP.BR
6287,Real Estate,WEB.BR
6288,Real Estate,WEHB.BR
6289,Real Estate,WELL
6290,Real Estate,WFC.TO
6291,Real Estate,WHA.AS
6292,Real Estate,WHLRP
6293,Real Estate,WHLR
6294,Real Estate,WMC
6295,Real Estate,WPC
6296,Real Estate,WPG
6297,Real Estate,WRE
6298,Real Estate,WRI
6299,Real Estate,WSR
6300,Real Estate,WY
6301,Real Estate,XAN
6302,Real Estate,XHR
6303,Real Estate,XIN
6304,Real Estate,XIOR.BR
6305,Real Estate,YRIV
6306,Technology,2CRSI.PA
6307,Technology,AAOI
6308,Technology,AAPL
6309,Technology,ABB
6310,Technology,ABT.TO
6311,Technology,ACIA
6312,Technology,ACIW
6313,Technology,ACLS
6314,Technology,ACMR
6315,Technology,ACN
6316,Technology,ADBE
6317,Technology,ADI
6318,Technology,ADSK
6319,Technology,ADTN
6320,Technology,ADYEN.AS
6321,Technology,AEHR
6322,Technology,AEYE
6323,Technology,AEY
6324,Technology,AGMH
6325,Technology,AGYS
6326,Technology,AIRG
6327,Technology,AJX.TO
6328,Technology,AKA.PA
6329,Technology,AKAM
6330,Technology,AKOM.PA
6331,Technology,AKTS
6332,Technology,ALANV.PA
6333,Technology,ALARF.PA
6334,Technology,ALAVY.PA
6335,Technology,ALBFR.PA
6336,Technology,ALCOF.PA
6337,Technology,ALDRV.PA
6338,Technology,ALESK.PA
6339,Technology,ALEZV.PA
6340,Technology,ALGTR.PA
6341,Technology,ALHIT.PA
6342,Technology,ALHSW.PA
6343,Technology,ALHVS.PA
6344,Technology,ALIMR.PA
6345,Technology,ALKAL.PA
6346,Technology,ALKLK.PA
6347,Technology,ALLIX.PA
6348,Technology,ALLOG.PA
6349,Technology,ALLT
6350,Technology,ALM.PA
6351,Technology,ALMIC.PA
6352,Technology,ALMII.PA
6353,Technology,ALNN6.PA
6354,Technology,ALNSE.PA
6355,Technology,ALODI.PA
6356,Technology,ALORD.PA
6357,Technology,ALOT
6358,Technology,ALOXA.PA
6359,Technology,ALPRO.PA
6360,Technology,ALRM
6361,Technology,ALROC.PA
6362,Technology,ALS30.PA
6363,Technology,ALSIM.PA
6364,Technology,ALSTW.PA
6365,Technology,ALTEV.PA
6366,Technology,ALTRO.PA
6367,Technology,ALTR
6368,Technology,ALTTI.PA
6369,Technology,ALTVO.PA
6370,Technology,ALTXC.PA
6371,Technology,ALUMS.PA
6372,Technology,ALVGO.PA
6373,Technology,ALVIV.PA
6374,Technology,ALWEC.PA
6375,Technology,ALWED.PA
6376,Technology,ALYA
6377,Technology,AMAT
6378,Technology,AMBA
6379,Technology,AMBR
6380,Technology,AMD
6381,Technology,AMKR
6382,Technology,AMOT
6383,Technology,AMRH
6384,Technology,AMSWA
6385,Technology,ANET
6386,Technology,ANSS
6387,Technology,ANY
6388,Technology,AOSL
6389,Technology,APH
6390,Technology,APPF
6391,Technology,APPN
6392,Technology,APPS
6393,Technology,AQ
6394,Technology,ARRS
6395,Technology,ARTO.PA
6396,Technology,ARW
6397,Technology,ASM.AS
6398,Technology,ASML.AS
6399,Technology,ASML
6400,Technology,ASUR
6401,Technology,ASX
6402,Technology,ASYS
6403,Technology,ATE.PA
6404,Technology,ATEME.PA
6405,Technology,ATEN
6406,Technology,ATHN
6407,Technology,ATO.PA
6408,Technology,ATOM
6409,Technology,AUB.PA
6410,Technology,AUDC
6411,Technology,AVCT
6412,Technology,AVGOP
6413,Technology,AVGO
6414,Technology,AVLR
6415,Technology,AVNW
6416,Technology,AVT.PA
6417,Technology,AVT
6418,Technology,AVX
6419,Technology,AVYA
6420,Technology,AWOX.PA
6421,Technology,AWRE
6422,Technology,AWSM
6423,Technology,AXTI
6424,Technology,AXW.PA
6425,Technology,AYX
6426,Technology,AZPN
6427,Technology,BAND
6428,Technology,BAR.BR
6429,Technology,BB.TO
6430,Technology,BBOX
6431,Technology,BCOV
6432,Technology,BDR
6433,Technology,BELFA
6434,Technology,BELFB
6435,Technology,BESI.AS
6436,Technology,BGC
6437,Technology,BHE
6438,Technology,BIG.PA
6439,Technology,BILL
6440,Technology,BKI
6441,Technology,BKTI
6442,Technology,BLIN
6443,Technology,BLKB
6444,Technology,BL
6445,Technology,BNFT
6446,Technology,BNSO
6447,Technology,BOXL
6448,Technology,BOX
6449,Technology,BRKS
6450,Technology,BRQS
6451,Technology,BR
6452,Technology,BSQR
6453,Technology,BVSN
6454,Technology,BW
6455,Technology,BYL.TO
6456,Technology,CACI
6457,Technology,CAJ
6458,Technology,CALD
6459,Technology,CALX
6460,Technology,CAMP
6461,Technology,CAMT
6462,Technology,CAN
6463,Technology,CAP.PA
6464,Technology,CARB
6465,Technology,CAS.PA
6466,Technology,CASA
6467,Technology,CAVM
6468,Technology,CA
6469,Technology,CCMP
6470,Technology,CCRC
6471,Technology,CCUR
6472,Technology,CDAY
6473,Technology,CDK
6474,Technology,CDNS
6475,Technology,CDW
6476,Technology,CEVA
6477,Technology,CGNX
6478,Technology,CHKP
6479,Technology,CIB.PA
6480,Technology,CIEN
6481,Technology,CIH
6482,Technology,CISN
6483,Technology,CLA.PA
6484,Technology,CLDR
6485,Technology,CLFD
6486,Technology,CLGX
6487,Technology,CLPS
6488,Technology,CLRO
6489,Technology,CLS.TO
6490,Technology,CLSK
6491,Technology,CLS
6492,Technology,CMBM
6493,Technology,CMCM
6494,Technology,CMG.TO
6495,Technology,CMTL
6496,Technology,CNDT
6497,Technology,CNXN
6498,Technology,COGEC.PA
6499,Technology,COH.PA
6500,Technology,COHR
6501,Technology,COHU
6502,Technology,COMM
6503,Technology,COUP
6504,Technology,CPAH
6505,Technology,CPSH
6506,Technology,CRAY
6507,Technology,CRCM
6508,Technology,CREE
6509,Technology,CREX
6510,Technology,CRM
6511,Technology,CRNC
6512,Technology,CRNT
6513,Technology,CRTO
6514,Technology,CRUS
6515,Technology,CRWD
6516,Technology,CSCO
6517,Technology,CSGS
6518,Technology,CSIQ
6519,Technology,CSOD
6520,Technology,CSPI
6521,Technology,CSRA
6522,Technology,CSU.TO
6523,Technology,CTAC.AS
6524,Technology,CTEK
6525,Technology,CTG
6526,Technology,CTK
6527,Technology,CTRL
6528,Technology,CTSH
6529,Technology,CTS
6530,Technology,CTXS
6531,Technology,CVLT
6532,Technology,CYBE
6533,Technology,CYBR
6534,Technology,CYOU
6535,Technology,CYRN
6536,Technology,CY
6537,Technology,DAIO
6538,Technology,DAKT
6539,Technology,DATA
6540,Technology,DAVA
6541,Technology,DBD
6542,Technology,DBO.TO
6543,Technology,DBX
6544,Technology,DCAR
6545,Technology,DDD
6546,Technology,DDOG
6547,Technology,DELL
6548,Technology,DGB.AS
6549,Technology,DGII
6550,Technology,DIG.PA
6551,Technology,DIOD
6552,Technology,DLT.PA
6553,Technology,DMRC
6554,Technology,DOCU
6555,Technology,DOMO
6556,Technology,DOX
6557,Technology,DQ
6558,Technology,DSG.TO
6559,Technology,DSGX
6560,Technology,DSPG
6561,Technology,DST
6562,Technology,DSY.PA
6563,Technology,DTRM
6564,Technology,DTSS
6565,Technology,DT
6566,Technology,DUOT
6567,Technology,DVT.PA
6568,Technology,DWCH
6569,Technology,DXC
6570,Technology,DYSL
6571,Technology,DZSI
6572,Technology,EAS2P.AS
6573,Technology,EBIX
6574,Technology,EB
6575,Technology,ECOM
6576,Technology,ECONB.BR
6577,Technology,EDGW
6578,Technology,EEFT
6579,Technology,EFII
6580,Technology,EGAN
6581,Technology,EGHT
6582,Technology,EGOV
6583,Technology,EIGI
6584,Technology,EKI.PA
6585,Technology,ELLI
6586,Technology,ELON
6587,Technology,ELSE
6588,Technology,ELTK
6589,Technology,EMAN
6590,Technology,EMKR
6591,Technology,ENGH.TO
6592,Technology,ENPH
6593,Technology,ENTG
6594,Technology,ENV
6595,Technology,EOS.PA
6596,Technology,EPAM
6597,Technology,EPAY
6598,Technology,ERIC
6599,Technology,ESE
6600,Technology,ESI.PA
6601,Technology,ESIO
6602,Technology,ESTC
6603,Technology,ET.TO
6604,Technology,ETL.PA
6605,Technology,EVBG
6606,Technology,EVOL
6607,Technology,EVOP
6608,Technology,EVS.BR
6609,Technology,EVSI
6610,Technology,EVTC
6611,Technology,EXF.TO
6612,Technology,EXFO
6613,Technology,EXLS
6614,Technology,EXTR
6615,Technology,FARO
6616,Technology,FEIM
6617,Technology,FEYE
6618,Technology,FFIV
6619,Technology,FICO
6620,Technology,FISV
6621,Technology,FIS
6622,Technology,FIT
6623,Technology,FIVN
6624,Technology,FLEX
6625,Technology,FLIR
6626,Technology,FLT
6627,Technology,FNJN
6628,Technology,FNSR
6629,Technology,FN
6630,Technology,FORM
6631,Technology,FORTY
6632,Technology,FOUR
6633,Technology,FPG.PA
6634,Technology,FSCT
6635,Technology,FSLR
6636,Technology,FSLY
6637,Technology,FTFT
6638,Technology,FTNT
6639,Technology,FTNW
6640,Technology,FTV
6641,Technology,GDDY
6642,Technology,GDI
6643,Technology,GDS
6644,Technology,GECP.PA
6645,Technology,GENX.PA
6646,Technology,GIB
6647,Technology,GID.PA
6648,Technology,GILT
6649,Technology,GLINT.LS
6650,Technology,GLOB
6651,Technology,GLOG.BR
6652,Technology,GLW
6653,Technology,GNSS
6654,Technology,GOE.PA
6655,Technology,GPRO
6656,Technology,GRMN
6657,Technology,GRPN
6658,Technology,GSB
6659,Technology,GSIT
6660,Technology,GSKY
6661,Technology,GSUM
6662,Technology,GTYH
6663,Technology,GUI.PA
6664,Technology,GVP
6665,Technology,GWRE
6666,Technology,G
6667,Technology,HBB
6668,Technology,HCKT
6669,Technology,HDP
6670,Technology,HEAR
6671,Technology,HF.PA
6672,Technology,HIMX
6673,Technology,HIPAY.PA
6674,Technology,HIVE
6675,Technology,HLIT
6676,Technology,HMI
6677,Technology,HMNY
6678,Technology,HPE
6679,Technology,HPJ
6680,Technology,HPQ
6681,Technology,HUBS
6682,Technology,IBM
6683,Technology,ICHR
6684,Technology,ICT.AS
6685,Technology,IDEX
6686,Technology,IDN
6687,Technology,IDSY
6688,Technology,IDTI
6689,Technology,IEC
6690,Technology,IGE.PA
6691,Technology,IIIV
6692,Technology,IIVI
6693,Technology,IMI
6694,Technology,IMMR
6695,Technology,IMOS
6696,Technology,IMP.TO
6697,Technology,IMPV
6698,Technology,IMXI
6699,Technology,INAP
6700,Technology,INF.PA
6701,Technology,INFN
6702,Technology,INFY
6703,Technology,ING.PA
6704,Technology,INN.PA
6705,Technology,INOD
6706,Technology,INPX
6707,Technology,INSG
6708,Technology,INST
6709,Technology,INS
6710,Technology,INTC
6711,Technology,INTT
6712,Technology,INTU
6713,Technology,INVE
6714,Technology,INXN
6715,Technology,IOTS
6716,Technology,IPGP
6717,Technology,IPHI
6718,Technology,IRBT
6719,Technology,ISDR
6720,Technology,ISNS
6721,Technology,ITE.PA
6722,Technology,ITI
6723,Technology,ITL.PA
6724,Technology,ITRI
6725,Technology,ITRN
6726,Technology,IT
6727,Technology,JBL
6728,Technology,JCOM
6729,Technology,JCS
6730,Technology,JFU
6731,Technology,JG
6732,Technology,JKHY
6733,Technology,JKS
6734,Technology,JNPR
6735,Technology,JTPY
6736,Technology,JXR.PA
6737,Technology,KC
6738,Technology,KEM
6739,Technology,KEY.PA
6740,Technology,KEYS
6741,Technology,KEYW.BR
6742,Technology,KEYW
6743,Technology,KLAC
6744,Technology,KLIC
6745,Technology,KN
6746,Technology,KOPN
6747,Technology,KOSS
6748,Technology,KTCC
6749,Technology,KVHI
6750,Technology,KXS.TO
6751,Technology,LACR.PA
6752,Technology,LASR
6753,Technology,LBCC
6754,Technology,LDOS
6755,Technology,LEDS
6756,Technology,LFUS
6757,Technology,LGL
6758,Technology,LIN.PA
6759,Technology,LINK
6760,Technology,LINX
6761,Technology,LITE
6762,Technology,LLNW
6763,Technology,LOGI
6764,Technology,LOGM
6765,Technology,LORL
6766,Technology,LPL
6767,Technology,LPSN
6768,Technology,LPTH
6769,Technology,LRCX
6770,Technology,LSCC
6771,Technology,LSS.PA
6772,Technology,LTRX
6773,Technology,LUNA
6774,Technology,LYFT
6775,Technology,LYTS
6776,Technology,MAMS
6777,Technology,MANH
6778,Technology,MANT
6779,Technology,MATR
6780,Technology,MAXR
6781,Technology,MB
6782,Technology,MCHP
6783,Technology,MDB
6784,Technology,MDLA
6785,Technology,MDSO
6786,Technology,MEI
6787,Technology,MELE.BR
6788,Technology,MEMS.PA
6789,Technology,MFGP
6790,Technology,MGIC
6791,Technology,MICT
6792,Technology,MIME
6793,Technology,MINDP
6794,Technology,MIND
6795,Technology,MITK
6796,Technology,MITL
6797,Technology,MJCO
6798,Technology,MKSI
6799,Technology,MLAB
6800,Technology,MLARI.PA
6801,Technology,MLCEC.PA
6802,Technology,MLCHE.PA
6803,Technology,MLCNT.PA
6804,Technology,MLIDS.PA
6805,Technology,MLMAD.PA
6806,Technology,MLMGL.PA
6807,Technology,MLNOV.PA
6808,Technology,MLNX
6809,Technology,MLPAC.PA
6810,Technology,MNDO
6811,Technology,MOBL
6812,Technology,MODN
6813,Technology,MOGO.TO
6814,Technology,MOGO
6815,Technology,MOSY
6816,Technology,MPWR
6817,Technology,MRAM
6818,Technology,MRIN
6819,Technology,MRVL
6820,Technology,MSCC
6821,Technology,MSFT
6822,Technology,MSI
6823,Technology,MSN
6824,Technology,MSTR
6825,Technology,MTC
6826,Technology,MTLS
6827,Technology,MTSC
6828,Technology,MTSI
6829,Technology,MUN.PA
6830,Technology,MU
6831,Technology,MVIS
6832,Technology,MWK
6833,Technology,MXIM
6834,Technology,MXL
6835,Technology,MXWL
6836,Technology,MX
6837,Technology,MYSZ
6838,Technology,NATI
6839,Technology,NBA.LS
6840,Technology,NCR
6841,Technology,NEDAP.AS
6842,Technology,NEDSE.AS
6843,Technology,NEON
6844,Technology,NETE
6845,Technology,NET
6846,Technology,NEWAY.AS
6847,Technology,NEWR
6848,Technology,NICE
6849,Technology,NLOK
6850,Technology,NLST
6851,Technology,NNDM
6852,Technology,NOKIA.PA
6853,Technology,NOK
6854,Technology,NOVA
6855,Technology,NOVI.AS
6856,Technology,NOVT
6857,Technology,NOW
6858,Technology,NPTN
6859,Technology,NRO.PA
6860,Technology,NSIT
6861,Technology,NSYS
6862,Technology,NTAP
6863,Technology,NTCT
6864,Technology,NTG.PA
6865,Technology,NTGR
6866,Technology,NTIP
6867,Technology,NTNX
6868,Technology,NTWK
6869,Technology,NUAN
6870,Technology,NVDA
6871,Technology,NVEC
6872,Technology,NVMI
6873,Technology,NXJ.TO
6874,Technology,NXPI
6875,Technology,OBLG
6876,Technology,OCC
6877,Technology,OCFT
6878,Technology,OCLR
6879,Technology,OHGI
6880,Technology,OIIM
6881,Technology,OKTA
6882,Technology,OLED
6883,Technology,ONTO
6884,Technology,ON
6885,Technology,OPN.PA
6886,Technology,OPRA
6887,Technology,OPTI.BR
6888,Technology,ORCL
6889,Technology,ORDI.AS
6890,Technology,OSIS
6891,Technology,OSPN
6892,Technology,OSS
6893,Technology,OTEX
6894,Technology,PAGS
6895,Technology,PANW
6896,Technology,PARRO.PA
6897,Technology,PAR
6898,Technology,PATH.TO
6899,Technology,PAY.BR
6900,Technology,PAYC
6901,Technology,PBTS
6902,Technology,PCTI
6903,Technology,PCTY
6904,Technology,PCYG
6905,Technology,PDFS
6906,Technology,PD
6907,Technology,PECK
6908,Technology,PEER
6909,Technology,PEGA
6910,Technology,PFPT
6911,Technology,PHUN
6912,Technology,PID.PA
6913,Technology,PING
6914,Technology,PI
6915,Technology,PLAB
6916,Technology,PLAN
6917,Technology,PLT
6918,Technology,PLUS
6919,Technology,PLXS
6920,Technology,POWI
6921,Technology,PRCP
6922,Technology,PRFT
6923,Technology,PRGS
6924,Technology,PRKR
6925,Technology,PROAC.PA
